date,path,pageviews,unique_users,sessions_with_page,avg_scroll_depth,total_clicks
2025-06-20,/products/ring-alarm-8-piece,104,104,104,62.5,37
2025-06-20,/products/indoor-cam-(2nd-gen),99,99,99,66.18,47
2025-06-20,/products/video-doorbell-pro-2,86,86,86,66.49,31
2025-06-21,/checkout/payment,155,103,103,62.88,108
2025-06-21,/cart,150,103,103,63.64,97
2025-06-21,/category/security-cameras,145,113,113,61.89,102
2025-06-21,/checkout/thankyou,134,99,99,62.59,90
2025-06-21,/products/ring-alarm-8-piece,118,118,118,62.34,43
2025-06-21,/products/stick-up-cam-battery,98,98,98,62.5,35
2025-06-21,/products/video-doorbell-pro-2,98,98,98,60.0,38
2025-06-21,/products/indoor-cam-(2nd-gen),86,86,86,64.06,39
2025-06-22,/category/security-cameras,143,106,106,61.57,98
2025-06-22,/checkout/payment,135,96,96,62.5,101
2025-06-22,/cart,127,89,89,60.99,96
2025-06-22,/checkout/thankyou,123,91,91,59.68,86
2025-06-22,/products/video-doorbell-pro-2,108,108,108,65.34,42
2025-06-22,/products/ring-alarm-8-piece,101,101,101,57.58,36
2025-06-22,/products/stick-up-cam-battery,99,99,99,56.55,41
2025-06-22,/products/indoor-cam-(2nd-gen),92,92,92,56.73,38
2025-06-23,/checkout/payment,157,113,113,61.08,107
2025-06-23,/cart,144,107,107,62.9,110
2025-06-23,/category/security-cameras,139,95,95,60.79,104
2025-06-23,/checkout/thankyou,137,99,99,61.5,101
2025-06-23,/products/ring-alarm-8-piece,117,117,117,64.11,40
2025-06-23,/products/stick-up-cam-battery,103,103,103,61.72,47
2025-06-23,/products/video-doorbell-pro-2,98,98,98,66.18,38
2025-06-23,/products/indoor-cam-(2nd-gen),82,82,82,59.52,30
2025-06-24,/category/security-cameras,167,115,115,62.35,118
2025-06-24,/checkout/thankyou,152,112,112,63.36,106
2025-06-24,/cart,148,108,108,59.3,96
2025-06-24,/checkout/payment,148,104,104,57.77,112
2025-06-24,/products/video-doorbell-pro-2,108,108,108,61.82,41
2025-06-24,/products/indoor-cam-(2nd-gen),107,107,107,65.3,40
2025-06-24,/products/stick-up-cam-battery,93,93,93,60.34,40
2025-06-24,/products/ring-alarm-8-piece,92,92,92,59.88,34
2025-06-25,/checkout/payment,145,104,104,64.07,102
2025-06-25,/cart,142,106,106,61.22,100
2025-06-25,/checkout/thankyou,137,104,104,62.07,103
2025-06-25,/category/security-cameras,125,95,95,60.85,89
2025-06-25,/products/ring-alarm-8-piece,110,110,110,58.9,41
2025-06-25,/products/indoor-cam-(2nd-gen),103,103,103,69.44,42
2025-06-25,/products/video-doorbell-pro-2,99,99,99,61.69,47
2025-06-25,/products/stick-up-cam-battery,87,87,87,60.47,27
2025-06-26,/checkout/thankyou,169,118,118,61.65,124
2025-06-26,/cart,152,110,110,65.87,117
2025-06-26,/checkout/payment,150,110,110,65.32,107
2025-06-26,/category/security-cameras,128,94,94,60.97,85
2025-06-26,/products/video-doorbell-pro-2,114,114,114,58.93,35
2025-06-26,/products/ring-alarm-8-piece,103,103,103,62.3,42
2025-06-26,/products/indoor-cam-(2nd-gen),96,96,96,59.91,42
2025-06-26,/products/stick-up-cam-battery,87,87,87,64.55,35
2025-06-27,/cart,164,116,116,65.07,113
2025-06-27,/checkout/payment,164,116,116,60.94,126
2025-06-27,/checkout/thankyou,159,114,114,60.09,109
2025-06-27,/category/security-cameras,144,96,96,62.4,110
2025-06-27,/products/indoor-cam-(2nd-gen),108,108,108,64.49,39
2025-06-27,/products/ring-alarm-8-piece,101,101,101,60.51,40
2025-06-27,/products/stick-up-cam-battery,99,99,99,66.46,49
2025-06-27,/products/video-doorbell-pro-2,93,93,93,67.55,34
2025-06-28,/checkout/payment,162,114,114,61.13,112
2025-06-28,/cart,153,108,108,60.24,106
2025-06-28,/category/security-cameras,138,100,100,67.11,102
2025-06-28,/checkout/thankyou,131,102,102,66.09,103
2025-06-28,/products/video-doorbell-pro-2,108,108,108,65.58,45
2025-06-28,/products/indoor-cam-(2nd-gen),101,101,101,60.0,36
2025-06-28,/products/stick-up-cam-battery,97,97,97,62.27,50
2025-06-28,/products/ring-alarm-8-piece,94,94,94,59.44,36
2025-06-29,/checkout/payment,136,105,105,63.1,94
2025-06-29,/checkout/thankyou,135,99,99,59.89,98
2025-06-29,/category/security-cameras,132,98,98,63.57,93
2025-06-29,/cart,127,99,99,62.1,95
2025-06-29,/products/ring-alarm-8-piece,113,113,113,60.42,37
2025-06-29,/products/stick-up-cam-battery,104,104,104,63.27,37
2025-06-29,/products/video-doorbell-pro-2,99,99,99,62.29,44
2025-06-29,/products/indoor-cam-(2nd-gen),84,84,84,68.75,27
2025-06-30,/cart,153,106,106,61.18,112
2025-06-30,/checkout/payment,146,100,100,64.38,102
2025-06-30,/category/security-cameras,142,106,106,63.18,97
2025-06-30,/checkout/thankyou,134,101,101,61.58,98
2025-06-30,/products/indoor-cam-(2nd-gen),102,102,102,59.92,40
2025-06-30,/products/video-doorbell-pro-2,102,102,102,68.27,33
2025-06-30,/products/stick-up-cam-battery,100,100,100,66.3,37
2025-06-30,/products/ring-alarm-8-piece,96,96,96,65.48,45
2025-07-01,/cart,166,111,111,64.57,117
2025-07-01,/category/security-cameras,165,113,113,63.45,122
2025-07-01,/checkout/thankyou,155,111,111,63.62,111
2025-07-01,/checkout/payment,136,105,105,64.31,96
2025-07-01,/products/indoor-cam-(2nd-gen),107,107,107,66.96,39
2025-07-01,/products/ring-alarm-8-piece,104,104,104,58.17,51
2025-07-01,/products/stick-up-cam-battery,101,101,101,63.49,51
2025-07-01,/products/video-doorbell-pro-2,88,88,88,63.16,30
2025-07-02,/checkout/payment,168,119,119,61.3,107
2025-07-02,/cart,142,97,97,65.45,102
2025-07-02,/checkout/thankyou,142,107,107,62.86,100
2025-07-02,/category/security-cameras,141,106,106,66.61,105
2025-07-02,/products/ring-alarm-8-piece,115,115,115,61.72,40
2025-07-02,/products/indoor-cam-(2nd-gen),103,103,103,63.18,41
2025-07-02,/products/stick-up-cam-battery,94,94,94,70.28,34
2025-07-02,/products/video-doorbell-pro-2,88,88,88,64.2,32
2025-07-03,/category/security-cameras,154,109,109,63.27,113
2025-07-03,/checkout/thankyou,144,108,108,60.16,97
2025-07-03,/checkout/payment,142,103,103,65.29,99
2025-07-03,/cart,123,92,92,63.98,86
2025-07-03,/products/indoor-cam-(2nd-gen),106,106,106,62.67,44
2025-07-03,/products/stick-up-cam-battery,104,103,104,60.53,45
2025-07-03,/products/video-doorbell-pro-2,95,95,95,57.95,36
2025-07-03,/products/ring-alarm-8-piece,94,94,94,63.84,40
2025-07-04,/checkout/thankyou,169,124,124,64.06,110
2025-07-04,/cart,143,100,100,59.68,95
2025-07-04,/category/security-cameras,142,100,100,59.72,98
2025-07-04,/checkout/payment,133,99,99,59.31,92
2025-07-04,/products/indoor-cam-(2nd-gen),107,107,107,59.48,41
2025-07-04,/products/video-doorbell-pro-2,103,103,103,68.53,52
2025-07-04,/products/stick-up-cam-battery,98,98,98,66.95,35
2025-07-04,/products/ring-alarm-8-piece,93,93,93,60.71,36
2025-07-05,/checkout/thankyou,154,113,114,62.34,107
2025-07-05,/category/security-cameras,149,107,107,61.55,102
2025-07-05,/checkout/payment,146,115,116,60.95,94
2025-07-05,/cart,128,94,94,63.51,89
2025-07-05,/products/video-doorbell-pro-2,104,104,104,61.82,47
2025-07-05,/products/indoor-cam-(2nd-gen),103,103,103,61.97,47
2025-07-05,/products/stick-up-cam-battery,101,101,101,67.68,33
2025-07-05,/products/ring-alarm-8-piece,91,91,91,65.34,36
2025-07-06,/checkout/payment,174,125,125,60.67,133
2025-07-06,/cart,143,98,98,62.24,104
2025-07-06,/category/security-cameras,133,106,106,60.0,105
2025-07-06,/checkout/thankyou,132,98,98,63.16,94
2025-07-06,/products/indoor-cam-(2nd-gen),105,105,105,65.3,40
2025-07-06,/products/ring-alarm-8-piece,102,102,102,56.73,38
2025-07-06,/products/video-doorbell-pro-2,98,98,98,63.73,36
2025-07-06,/products/stick-up-cam-battery,96,96,96,64.02,48
2025-07-07,/checkout/thankyou,156,102,102,62.18,107
2025-07-07,/category/security-cameras,140,108,108,62.25,99
2025-07-07,/cart,137,103,103,62.73,92
2025-07-07,/checkout/payment,136,107,107,64.12,93
2025-07-07,/products/stick-up-cam-battery,104,104,104,64.58,43
2025-07-07,/products/ring-alarm-8-piece,101,101,101,58.17,38
2025-07-07,/products/indoor-cam-(2nd-gen),99,99,99,63.06,39
2025-07-07,/products/video-doorbell-pro-2,96,96,96,57.66,36
2025-07-08,/cart,153,102,102,62.68,123
2025-07-08,/checkout/thankyou,127,91,91,64.44,88
2025-07-08,/category/security-cameras,120,86,86,60.89,79
2025-07-08,/products/video-doorbell-pro-2,113,113,113,64.18,45
2025-07-08,/checkout/payment,112,84,84,66.14,88
2025-07-08,/products/indoor-cam-(2nd-gen),103,103,103,67.61,44
2025-07-08,/products/stick-up-cam-battery,94,94,94,57.56,27
2025-07-08,/products/ring-alarm-8-piece,90,90,90,54.35,33
2025-07-09,/checkout/thankyou,156,115,115,61.16,116
2025-07-09,/checkout/payment,140,102,102,63.18,95
2025-07-09,/cart,130,90,90,63.24,94
2025-07-09,/category/security-cameras,121,90,90,64.04,88
2025-07-09,/products/indoor-cam-(2nd-gen),109,109,109,63.57,37
2025-07-09,/products/stick-up-cam-battery,100,100,100,59.21,36
2025-07-09,/products/video-doorbell-pro-2,99,99,99,63.46,47
2025-07-09,/products/ring-alarm-8-piece,92,92,92,59.82,40
2025-07-10,/cart,167,113,113,66.99,123
2025-07-10,/checkout/payment,134,105,105,63.13,97
2025-07-10,/checkout/thankyou,126,96,96,62.38,76
2025-07-10,/category/security-cameras,123,88,88,61.49,77
2025-07-10,/products/video-doorbell-pro-2,109,109,109,64.13,46
2025-07-10,/products/stick-up-cam-battery,102,102,102,58.87,43
2025-07-10,/products/ring-alarm-8-piece,100,100,100,62.77,40
2025-07-10,/products/indoor-cam-(2nd-gen),89,89,89,58.12,30
2025-07-11,/category/security-cameras,170,126,126,64.02,126
2025-07-11,/checkout/payment,140,92,92,61.0,100
2025-07-11,/cart,139,104,104,61.41,102
2025-07-11,/checkout/thankyou,129,90,90,61.4,96
2025-07-11,/products/stick-up-cam-battery,111,111,111,68.4,41
2025-07-11,/products/indoor-cam-(2nd-gen),104,104,104,58.87,42
2025-07-11,/products/video-doorbell-pro-2,103,103,103,64.58,44
2025-07-11,/products/ring-alarm-8-piece,82,82,82,65.5,34
2025-07-12,/category/security-cameras,147,102,102,67.91,111
2025-07-12,/checkout/thankyou,123,86,86,62.8,89
2025-07-12,/products/indoor-cam-(2nd-gen),111,111,111,63.6,38
2025-07-12,/cart,104,78,78,63.75,77
2025-07-12,/products/ring-alarm-8-piece,103,103,103,64.77,33
2025-07-12,/checkout/payment,99,82,82,62.98,71
2025-07-12,/products/video-doorbell-pro-2,97,97,97,62.82,35
2025-07-12,/products/stick-up-cam-battery,89,89,89,65.7,37
2025-07-13,/checkout/payment,146,101,101,63.31,106
2025-07-13,/cart,132,96,96,62.94,96
2025-07-13,/category/security-cameras,132,101,101,65.12,96
2025-07-13,/checkout/thankyou,123,97,97,62.31,94
2025-07-13,/products/stick-up-cam-battery,116,116,116,62.23,43
2025-07-13,/products/video-doorbell-pro-2,108,108,108,66.04,45
2025-07-13,/products/indoor-cam-(2nd-gen),88,88,88,60.23,30
2025-07-13,/products/ring-alarm-8-piece,88,88,88,55.56,31
2025-07-14,/category/security-cameras,141,103,103,64.19,104
2025-07-14,/cart,130,108,108,63.85,93
2025-07-14,/checkout/thankyou,126,101,101,61.46,96
2025-07-14,/checkout/payment,116,87,87,63.39,81
2025-07-14,/products/indoor-cam-(2nd-gen),111,111,111,70.29,44
2025-07-14,/products/video-doorbell-pro-2,105,105,105,61.59,50
2025-07-14,/products/stick-up-cam-battery,97,97,97,58.33,35
2025-07-14,/products/ring-alarm-8-piece,87,87,87,67.02,30
2025-07-15,/checkout/thankyou,168,124,124,63.45,111
2025-07-15,/category/security-cameras,130,94,94,58.33,91
2025-07-15,/checkout/payment,128,96,96,63.36,88
2025-07-15,/cart,127,94,94,62.16,94
2025-07-15,/products/stick-up-cam-battery,109,109,109,56.45,41
2025-07-15,/products/indoor-cam-(2nd-gen),107,107,107,61.69,45
2025-07-15,/products/ring-alarm-8-piece,92,92,92,59.43,35
2025-07-15,/products/video-doorbell-pro-2,92,92,92,64.29,38
2025-07-16,/category/security-cameras,178,123,123,62.91,122
2025-07-16,/cart,159,114,114,59.77,112
2025-07-16,/checkout/payment,150,109,109,61.71,111
2025-07-16,/checkout/thankyou,147,107,108,65.26,95
2025-07-16,/products/ring-alarm-8-piece,105,104,105,62.69,38
2025-07-16,/products/indoor-cam-(2nd-gen),102,102,102,56.82,45
2025-07-16,/products/stick-up-cam-battery,97,97,97,64.18,47
2025-07-16,/products/video-doorbell-pro-2,96,96,96,58.33,43
2025-07-17,/category/security-cameras,160,118,118,64.66,109
2025-07-17,/cart,143,107,107,62.01,104
2025-07-17,/checkout/payment,141,110,110,61.92,98
2025-07-17,/checkout/thankyou,132,99,99,61.85,83
2025-07-17,/products/indoor-cam-(2nd-gen),110,110,110,58.96,45
2025-07-17,/products/video-doorbell-pro-2,105,105,105,64.04,44
2025-07-17,/products/ring-alarm-8-piece,93,93,93,58.14,37
2025-07-17,/products/stick-up-cam-battery,92,92,92,59.75,45
2025-07-18,/category/security-cameras,154,110,110,62.42,110
2025-07-18,/checkout/thankyou,133,102,102,60.0,97
2025-07-18,/checkout/payment,128,93,93,59.45,87
2025-07-18,/cart,125,93,93,61.34,87
2025-07-18,/products/stick-up-cam-battery,115,114,115,61.82,46
2025-07-18,/products/video-doorbell-pro-2,106,106,106,63.06,37
2025-07-18,/products/ring-alarm-8-piece,101,101,101,65.2,38
2025-07-18,/products/indoor-cam-(2nd-gen),78,78,78,63.19,30
2025-07-19,/checkout/thankyou,165,111,111,61.84,119
2025-07-19,/checkout/payment,163,127,127,62.58,109
2025-07-19,/category/security-cameras,155,114,114,61.59,98
2025-07-19,/cart,142,104,104,63.11,96
2025-07-19,/products/video-doorbell-pro-2,108,108,108,57.86,45
2025-07-19,/products/ring-alarm-8-piece,104,104,104,62.5,40
2025-07-19,/products/stick-up-cam-battery,95,95,95,61.57,38
2025-07-19,/products/indoor-cam-(2nd-gen),93,93,93,55.39,34
2025-07-20,/checkout/payment,129,95,95,63.6,82
2025-07-20,/category/security-cameras,125,89,89,62.5,90
2025-07-20,/cart,121,85,85,60.71,86
2025-07-20,/checkout/thankyou,117,85,85,61.56,86
2025-07-20,/products/stick-up-cam-battery,108,108,108,57.46,41
2025-07-20,/products/video-doorbell-pro-2,106,106,106,56.78,31
2025-07-20,/products/ring-alarm-8-piece,98,98,98,68.02,36
2025-07-20,/products/indoor-cam-(2nd-gen),88,88,88,64.39,37
2025-07-21,/cart,171,117,118,63.7,115
2025-07-21,/category/security-cameras,162,105,105,66.16,115
2025-07-21,/checkout/payment,162,119,119,61.88,99
2025-07-21,/checkout/thankyou,161,116,116,61.5,103
2025-07-21,/products/ring-alarm-8-piece,112,112,112,62.77,39
2025-07-21,/products/stick-up-cam-battery,110,110,110,57.47,51
2025-07-21,/products/video-doorbell-pro-2,91,91,91,61.15,38
2025-07-21,/products/indoor-cam-(2nd-gen),87,87,87,57.69,30
2025-07-22,/checkout/payment,171,126,126,60.89,114
2025-07-22,/checkout/thankyou,162,112,112,63.78,120
2025-07-22,/category/security-cameras,152,117,117,61.73,109
2025-07-22,/cart,151,113,113,63.92,111
2025-07-22,/products/video-doorbell-pro-2,108,108,108,64.79,49
2025-07-22,/products/ring-alarm-8-piece,104,103,104,60.0,55
2025-07-22,/products/indoor-cam-(2nd-gen),96,96,96,62.5,38
2025-07-22,/products/stick-up-cam-battery,92,92,92,58.33,42
2025-07-23,/checkout/payment,136,100,100,60.11,95
2025-07-23,/cart,134,96,96,61.09,95
2025-07-23,/checkout/thankyou,133,92,92,67.53,92
2025-07-23,/category/security-cameras,113,88,88,63.62,79
2025-07-23,/products/stick-up-cam-battery,109,109,109,64.91,43
2025-07-23,/products/indoor-cam-(2nd-gen),100,100,100,60.59,37
2025-07-23,/products/video-doorbell-pro-2,97,97,97,61.67,28
2025-07-23,/products/ring-alarm-8-piece,94,94,94,61.79,42
2025-07-24,/cart,155,115,115,63.7,112
2025-07-24,/checkout/thankyou,152,106,106,61.96,113
2025-07-24,/checkout/payment,150,110,110,62.26,104
2025-07-24,/category/security-cameras,138,102,102,61.31,95
2025-07-24,/products/indoor-cam-(2nd-gen),114,114,114,63.6,55
2025-07-24,/products/stick-up-cam-battery,102,102,102,63.04,36
2025-07-24,/products/ring-alarm-8-piece,96,96,96,62.08,41
2025-07-24,/products/video-doorbell-pro-2,88,88,88,67.19,37
2025-07-25,/cart,155,118,118,64.57,105
2025-07-25,/checkout/payment,139,104,104,67.54,102
2025-07-25,/category/security-cameras,138,99,99,62.82,99
2025-07-25,/checkout/thankyou,138,102,102,62.25,93
2025-07-25,/products/ring-alarm-8-piece,108,108,108,60.23,45
2025-07-25,/products/video-doorbell-pro-2,106,106,106,61.11,39
2025-07-25,/products/indoor-cam-(2nd-gen),93,93,93,59.8,36
2025-07-25,/products/stick-up-cam-battery,93,93,93,66.36,38
2025-07-26,/checkout/thankyou,168,109,109,62.43,127
2025-07-26,/checkout/payment,162,111,111,64.68,112
2025-07-26,/category/security-cameras,152,119,119,59.15,103
2025-07-26,/cart,151,107,107,62.17,106
2025-07-26,/products/video-doorbell-pro-2,105,105,105,64.93,41
2025-07-26,/products/ring-alarm-8-piece,102,102,102,66.85,39
2025-07-26,/products/stick-up-cam-battery,99,99,99,65.31,39
2025-07-26,/products/indoor-cam-(2nd-gen),94,94,94,61.54,35
2025-07-27,/checkout/payment,143,110,110,65.07,105
2025-07-27,/category/security-cameras,133,98,98,66.42,92
2025-07-27,/checkout/thankyou,131,99,99,64.11,84
2025-07-27,/cart,130,98,98,64.34,92
2025-07-27,/products/ring-alarm-8-piece,114,114,114,67.06,42
2025-07-27,/products/indoor-cam-(2nd-gen),102,102,102,60.55,40
2025-07-27,/products/video-doorbell-pro-2,93,93,93,64.91,34
2025-07-27,/products/stick-up-cam-battery,91,91,91,64.58,37
2025-07-28,/category/security-cameras,144,104,104,64.07,103
2025-07-28,/checkout/payment,136,100,100,66.14,92
2025-07-28,/checkout/thankyou,125,96,96,64.17,92
2025-07-28,/cart,124,99,99,61.24,87
2025-07-28,/products/ring-alarm-8-piece,107,107,107,58.55,42
2025-07-28,/products/video-doorbell-pro-2,99,99,99,60.0,37
2025-07-28,/products/indoor-cam-(2nd-gen),97,97,97,61.61,40
2025-07-28,/products/stick-up-cam-battery,97,97,97,64.9,46
2025-07-29,/checkout/thankyou,143,105,105,61.99,92
2025-07-29,/cart,137,106,106,59.38,97
2025-07-29,/category/security-cameras,137,105,105,63.72,94
2025-07-29,/checkout/payment,118,85,85,63.32,83
2025-07-29,/products/ring-alarm-8-piece,104,104,104,62.79,41
2025-07-29,/products/indoor-cam-(2nd-gen),102,102,102,60.09,40
2025-07-29,/products/video-doorbell-pro-2,99,99,99,57.65,38
2025-07-29,/products/stick-up-cam-battery,95,95,95,60.5,41
2025-07-30,/cart,146,101,101,58.64,95
2025-07-30,/checkout/payment,132,93,93,60.95,93
2025-07-30,/checkout/thankyou,129,97,97,65.2,80
2025-07-30,/category/security-cameras,126,100,100,61.0,84
2025-07-30,/products/ring-alarm-8-piece,112,112,112,62.11,50
2025-07-30,/products/indoor-cam-(2nd-gen),108,108,108,65.52,41
2025-07-30,/products/stick-up-cam-battery,94,94,94,60.38,40
2025-07-30,/products/video-doorbell-pro-2,86,86,86,64.35,38
2025-07-31,/category/security-cameras,143,101,101,61.03,100
2025-07-31,/checkout/thankyou,137,95,95,61.13,94
2025-07-31,/cart,130,100,100,60.2,93
2025-07-31,/checkout/payment,130,99,99,64.92,88
2025-07-31,/products/ring-alarm-8-piece,113,113,113,65.45,43
2025-07-31,/products/stick-up-cam-battery,105,105,105,64.13,50
2025-07-31,/products/video-doorbell-pro-2,95,95,95,67.78,35
2025-07-31,/products/indoor-cam-(2nd-gen),86,86,86,61.88,30
2025-08-01,/category/security-cameras,162,115,115,64.33,121
2025-08-01,/cart,142,107,107,62.32,106
2025-08-01,/checkout/thankyou,122,97,97,59.5,84
2025-08-01,/products/indoor-cam-(2nd-gen),107,107,107,61.33,51
2025-08-01,/checkout/payment,105,84,84,64.32,77
2025-08-01,/products/stick-up-cam-battery,102,102,102,64.06,41
2025-08-01,/products/video-doorbell-pro-2,96,96,96,65.25,46
2025-08-01,/products/ring-alarm-8-piece,95,94,95,61.17,42
2025-08-02,/category/security-cameras,177,124,124,61.6,110
2025-08-02,/checkout/payment,160,117,117,61.41,106
2025-08-02,/cart,152,112,112,61.75,102
2025-08-02,/checkout/thankyou,150,112,112,63.64,110
2025-08-02,/products/ring-alarm-8-piece,110,110,110,64.17,48
2025-08-02,/products/video-doorbell-pro-2,107,107,107,60.0,33
2025-08-02,/products/stick-up-cam-battery,96,96,96,62.32,42
2025-08-02,/products/indoor-cam-(2nd-gen),88,88,88,55.1,29
2025-08-03,/checkout/thankyou,134,108,108,60.12,92
2025-08-03,/cart,131,99,99,61.47,98
2025-08-03,/category/security-cameras,131,105,105,62.79,91
2025-08-03,/checkout/payment,128,100,100,62.86,92
2025-08-03,/products/stick-up-cam-battery,103,103,103,64.06,42
2025-08-03,/products/video-doorbell-pro-2,100,100,100,64.71,34
2025-08-03,/products/ring-alarm-8-piece,99,99,99,58.05,38
2025-08-03,/products/indoor-cam-(2nd-gen),98,98,98,62.71,43
2025-08-04,/cart,154,106,106,63.3,110
2025-08-04,/category/security-cameras,152,111,111,63.06,98
2025-08-04,/checkout/thankyou,151,113,113,58.81,114
2025-08-04,/checkout/payment,144,108,108,63.19,101
2025-08-04,/products/stick-up-cam-battery,104,104,104,64.45,43
2025-08-04,/products/ring-alarm-8-piece,101,101,101,64.92,42
2025-08-04,/products/video-doorbell-pro-2,100,100,100,63.85,40
2025-08-04,/products/indoor-cam-(2nd-gen),94,94,94,64.15,38
2025-08-05,/category/security-cameras,167,119,119,62.34,105
2025-08-05,/checkout/payment,144,105,105,59.15,106
2025-08-05,/checkout/thankyou,136,92,92,59.85,95
2025-08-05,/cart,135,105,105,60.0,96
2025-08-05,/products/video-doorbell-pro-2,109,109,109,65.48,51
2025-08-05,/products/indoor-cam-(2nd-gen),103,103,103,57.22,44
2025-08-05,/products/ring-alarm-8-piece,102,102,102,68.15,48
2025-08-05,/products/stick-up-cam-battery,87,87,87,56.52,44
2025-08-06,/checkout/payment,145,101,101,59.44,102
2025-08-06,/category/security-cameras,130,94,94,64.34,83
2025-08-06,/checkout/thankyou,126,95,95,65.31,93
2025-08-06,/cart,124,95,95,60.38,84
2025-08-06,/products/stick-up-cam-battery,121,121,121,63.49,44
2025-08-06,/products/ring-alarm-8-piece,101,101,101,65.18,35
2025-08-06,/products/indoor-cam-(2nd-gen),89,89,89,61.7,30
2025-08-06,/products/video-doorbell-pro-2,89,89,89,61.44,37
2025-08-07,/cart,142,103,103,63.39,105
2025-08-07,/checkout/payment,142,96,96,63.82,94
2025-08-07,/category/security-cameras,136,103,103,57.73,96
2025-08-07,/checkout/thankyou,127,100,100,60.93,83
2025-08-07,/products/ring-alarm-8-piece,115,115,115,66.39,46
2025-08-07,/products/stick-up-cam-battery,100,100,100,68.29,32
2025-08-07,/products/video-doorbell-pro-2,99,99,99,67.31,42
2025-08-07,/products/indoor-cam-(2nd-gen),86,86,86,60.98,31
2025-08-08,/cart,163,117,117,62.28,107
2025-08-08,/category/security-cameras,159,114,114,63.87,119
2025-08-08,/checkout/payment,144,100,100,61.36,103
2025-08-08,/checkout/thankyou,144,104,104,61.17,101
2025-08-08,/products/indoor-cam-(2nd-gen),116,116,116,61.51,40
2025-08-08,/products/video-doorbell-pro-2,99,99,99,66.41,41
2025-08-08,/products/stick-up-cam-battery,93,93,93,63.19,38
2025-08-08,/products/ring-alarm-8-piece,92,92,92,57.02,40
2025-08-09,/checkout/thankyou,155,111,111,63.29,109
2025-08-09,/checkout/payment,135,97,97,60.31,91
2025-08-09,/cart,124,98,98,65.27,88
2025-08-09,/category/security-cameras,120,99,99,62.93,88
2025-08-09,/products/ring-alarm-8-piece,110,110,110,62.69,44
2025-08-09,/products/indoor-cam-(2nd-gen),105,105,105,63.31,39
2025-08-09,/products/stick-up-cam-battery,96,96,96,65.23,36
2025-08-09,/products/video-doorbell-pro-2,89,89,89,67.22,32
2025-08-10,/checkout/thankyou,162,113,113,60.83,116
2025-08-10,/cart,157,114,114,64.47,109
2025-08-10,/checkout/payment,132,106,106,60.52,97
2025-08-10,/category/security-cameras,127,97,97,60.99,83
2025-08-10,/products/ring-alarm-8-piece,110,110,110,67.45,47
2025-08-10,/products/video-doorbell-pro-2,100,100,100,67.11,36
2025-08-10,/products/indoor-cam-(2nd-gen),95,95,95,63.68,44
2025-08-10,/products/stick-up-cam-battery,95,95,95,64.93,40
2025-08-11,/category/security-cameras,148,109,109,63.15,107
2025-08-11,/checkout/thankyou,145,98,98,62.42,104
2025-08-11,/cart,140,107,107,61.79,95
2025-08-11,/checkout/payment,130,99,99,65.08,83
2025-08-11,/products/stick-up-cam-battery,114,114,114,63.7,49
2025-08-11,/products/video-doorbell-pro-2,107,107,107,58.85,44
2025-08-11,/products/ring-alarm-8-piece,103,103,103,65.58,39
2025-08-11,/products/indoor-cam-(2nd-gen),76,76,76,60.9,27
2025-08-12,/checkout/payment,167,126,126,61.94,122
2025-08-12,/category/security-cameras,141,101,101,59.83,103
2025-08-12,/checkout/thankyou,141,106,106,63.27,105
2025-08-12,/products/indoor-cam-(2nd-gen),115,115,115,63.06,56
2025-08-12,/cart,108,86,86,61.82,76
2025-08-12,/products/stick-up-cam-battery,103,103,103,66.84,39
2025-08-12,/products/ring-alarm-8-piece,100,100,100,63.46,45
2025-08-12,/products/video-doorbell-pro-2,82,82,82,57.89,24
2025-08-13,/category/security-cameras,165,120,120,61.68,115
2025-08-13,/checkout/thankyou,137,97,97,65.15,89
2025-08-13,/cart,135,98,98,60.4,94
2025-08-13,/checkout/payment,127,95,95,60.05,85
2025-08-13,/products/indoor-cam-(2nd-gen),107,107,107,58.33,51
2025-08-13,/products/video-doorbell-pro-2,107,107,107,59.58,40
2025-08-13,/products/stick-up-cam-battery,95,95,95,59.3,33
2025-08-13,/products/ring-alarm-8-piece,91,91,91,61.89,39
2025-08-14,/checkout/thankyou,163,119,119,62.07,117
2025-08-14,/checkout/payment,152,109,109,58.1,114
2025-08-14,/cart,142,106,106,62.67,105
2025-08-14,/category/security-cameras,135,94,94,64.01,88
2025-08-14,/products/ring-alarm-8-piece,120,120,120,64.68,49
2025-08-14,/products/indoor-cam-(2nd-gen),96,96,96,62.3,40
2025-08-14,/products/video-doorbell-pro-2,96,96,96,67.06,42
2025-08-14,/products/stick-up-cam-battery,88,88,88,66.15,43
2025-08-15,/checkout/thankyou,148,104,104,61.87,102
2025-08-15,/checkout/payment,141,101,101,67.13,101
2025-08-15,/cart,131,105,105,60.63,95
2025-08-15,/category/security-cameras,124,93,93,65.93,86
2025-08-15,/products/indoor-cam-(2nd-gen),110,110,110,65.44,43
2025-08-15,/products/stick-up-cam-battery,101,101,101,64.47,38
2025-08-15,/products/ring-alarm-8-piece,96,96,96,64.39,36
2025-08-15,/products/video-doorbell-pro-2,93,93,93,70.51,35
2025-08-16,/category/security-cameras,164,110,110,60.33,108
2025-08-16,/cart,161,113,113,62.08,120
2025-08-16,/checkout/payment,133,103,103,59.71,90
2025-08-16,/checkout/thankyou,132,100,100,62.73,97
